celebrity_name,ballroom_partner,celebrity_industry,celebrity_homestate,celebrity_homecountry/region,celebrity_age_during_season,season,results,placement,week1_judge1_score_norm,week1_judge2_score_norm,week1_judge3_score_norm,week1_judge4_score_norm,week2_judge1_score_norm,week2_judge2_score_norm,week2_judge3_score_norm,week2_judge4_score_norm,week3_judge1_score_norm,week3_judge2_score_norm,week3_judge3_score_norm,week3_judge4_score_norm,week4_judge1_score_norm,week4_judge2_score_norm,week4_judge3_score_norm,week4_judge4_score_norm,week5_judge1_score_norm,week5_judge2_score_norm,week5_judge3_score_norm,week5_judge4_score_norm,week6_judge1_score_norm,week6_judge2_score_norm,week6_judge3_score_norm,week6_judge4_score_norm,week7_judge1_score_norm,week7_judge2_score_norm,week7_judge3_score_norm,week7_judge4_score_norm,week8_judge1_score_norm,week8_judge2_score_norm,week8_judge3_score_norm,week8_judge4_score_norm,week9_judge1_score_norm,week9_judge2_score_norm,week9_judge3_score_norm,week9_judge4_score_norm,week10_judge1_score_norm,week10_judge2_score_norm,week10_judge3_score_norm,week10_judge4_score_norm,week11_judge1_score_norm,week11_judge2_score_norm,week11_judge3_score_norm,week11_judge4_score_norm
Carlos PenaVega,Witney Carson,Actor/Actress,Missouri,United States,26,21,Eliminated Week 11,4,1.086883298,1.086883298,0.403198643,0,0.563454649,0.563454649,0.563454649,0,-0.512989176,0.307793506,0.307793506,0.307793506,0.848939488,0.099875234,0.099875234,0,1.310464128,1.310464128,0.510858897,1.310464128,0.912836494,0.213642584,0.213642584,0.912836494,-0.593390829,2.254885151,-0.593390829,0,0.43397552,0.43397552,0.43397552,0,-0.197488126,-0.197488126,-0.197488126,0,0.183597018,0.917985092,1.652373166,0,0.577350269,0.577350269,0.577350269,0
Victor Espinoza,Karina Smirnoff,Athlete,,Mexico,43,21,Eliminated Week 2,12,-0.964170668,-0.964170668,-0.964170668,0,-0.435396774,-1.434248197,-0.435396774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alek Skarlatos,Lindsay Arnold,Military,California,United States,22,21,3rd Place,3,1.086883298,0.403198643,0.403198643,0,0.563454649,0.064028937,1.06288036,0,0.307793506,0.307793506,1.128576187,0.307793506,0.099875234,0.099875234,0.099875234,0,-0.288746333,-1.088351564,-1.088351564,-1.088351564,-0.485551326,-0.485551326,-1.184745236,-1.184745236,-0.593390829,-0.593390829,-2.017528819,0,-0.241090009,-1.253789573,-1.253789573,0,-0.908445381,-0.908445381,-0.908445381,0,-0.550791055,-0.550791055,-0.550791055,0,-1.732050808,-1.732050808,-1.732050808,0
Chaka Khan,Keo Motsepe,Singer/Rapper,Illinois,United States,62,21,Eliminated Week 2,13,-0.964170668,-1.647855323,-1.647855323,0,-1.933673909,-1.933673909,-1.933673909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andy Grammer,Allison Holker,Singer/Rapper,California,United States,31,21,Eliminated Week 8,7,0.403198643,0.403198643,0.403198643,0,0.563454649,0.563454649,0.064028937,0,-0.512989176,-0.512989176,0.307793506,-0.512989176,-0.64918902,0.099875234,0.099875234,0,0.510858897,0.510858897,0.510858897,0.510858897,0.912836494,0.912836494,0.912836494,0.912836494,0.830747161,0.830747161,-0.593390829,0,-0.578724044,-1.591423607,-1.591423607,0,0,0,0,0,0,0,0,0,0,0,0,0
Tamar Braxton,Valentin Chmerkovskiy,Singer/Rapper,Maryland,United States,38,21,Withdrew,5,1.086883298,0.403198643,1.086883298,0,1.06288036,1.06288036,1.562306072,0,0.307793506,1.128576187,0.307793506,0.307793506,0.848939488,0.848939488,0.848939488,0,-1.088351564,-1.088351564,-0.288746333,-1.088351564,0.912836494,0.912836494,0.912836494,0.912836494,-0.593390829,-0.593390829,-0.593390829,0,-0.241090009,-0.241090009,0.771609554,0,-0.908445381,-1.619402636,-1.619402636,0,0,0,0,0,0,0,0,0
Nick Carter,Sharna Burgess,Singer/Rapper,New York,United States,35,21,2nd Place,2,1.086883298,1.086883298,1.086883298,0,0.563454649,0.563454649,0.563454649,0,1.128576187,1.128576187,1.128576187,1.128576187,0.848939488,0.848939488,0.848939488,0,0.510858897,0.510858897,-0.288746333,0.510858897,0.213642584,0.912836494,0.912836494,0.912836494,-0.593390829,-0.593390829,-0.593390829,0,1.784309118,1.784309118,1.784309118,0,-0.197488126,-0.197488126,0.513469129,0,-1.285179129,-1.285179129,-1.285179129,0,0.577350269,0.577350269,0.577350269,0
Hayes Grier,Emma Slater,Social Media Personality,North Carolina,United States,15,21,Eliminated Week 7,8,0.403198643,0.403198643,0.403198643,0,1.06288036,0.064028937,0.563454649,0,-0.512989176,0.307793506,-0.512989176,0.307793506,0.848939488,0.848939488,0.848939488,0,-0.288746333,-0.288746333,-1.088351564,-1.088351564,-0.485551326,-0.485551326,-0.485551326,-0.485551326,-0.593390829,0.830747161,0.830747161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bindi Irwin,Derek Hough,TV Personality,,Australia,17,21,1st Place,1,1.086883298,1.086883298,1.086883298,0,1.06288036,1.06288036,1.06288036,0,0.307793506,0.307793506,0.307793506,0.307793506,0.848939488,0.848939488,1.598003742,0,0.510858897,0.510858897,1.310464128,0.510858897,0.912836494,0.912836494,0.912836494,0.912836494,0.830747161,2.254885151,0.830747161,0,0.771609554,-0.241090009,-0.241090009,0,1.224426384,1.224426384,1.224426384,0,0.917985092,0.917985092,0.917985092,0,0.577350269,0.577350269,0.577350269,0
Kim Zolciak-Biermann,Tony Dovolani,TV Personality,Florida,United States,37,21,Withdrew,11,-1.647855323,-1.647855323,-1.647855323,0,-0.435396774,-0.934822486,-0.934822486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Paula Deen,Louis van Amstel,TV Personality,Georgia,United States,68,21,Eliminated Week 6,9,-0.964170668,-0.964170668,-0.964170668,0,-0.435396774,-0.934822486,-0.934822486,0,-2.154554539,-2.154554539,-2.154554539,-2.154554539,-1.398253274,-1.398253274,-1.398253274,0,-1.088351564,-1.088351564,-1.887956795,-1.887956795,-1.883939146,-1.883939146,-1.883939146,-1.883939146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mischa Barton,Artem Chigvintsev,Actor/Actress,,England,30,22,Eliminated Week 3,11,-1.360618261,-1.360618261,-0.501280412,0,-1.459600898,-1.459600898,-1.459600898,0,-1.5612495,-1.5612495,-1.5612495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Kim Fields,Sasha Farber,Actor/Actress,New York,United States,46,22,Eliminated Week 7,8,0.358057437,-0.501280412,0.358057437,0,0.417028828,-0.521286035,-0.521286035,0,1.080865038,-0.240192231,-0.240192231,0,0.024119154,0.024119154,0.024119154,0.024119154,0.34299717,-1.714985851,-1.714985851,0.34299717,-0.491934955,-0.491934955,-0.491934955,0,-1.04257207,-1.04257207,0.208514414,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Jodie Sweetin,Keo Motsepe,Actor/Actress,California,United States,34,22,Eliminated Week 8,6,0.358057437,-0.501280412,0.358057437,0,0.417028828,0.417028828,0.417028828,0,1.080865038,-0.240192231,1.080865038,0,-0.940646987,-1.905413127,-0.940646987,-0.940646987,1.371988681,0.34299717,1.371988681,1.371988681,0.715541753,-0.491934955,-0.491934955,0,-2.293658555,-1.04257207,0.208514414,0,0.901155113,0.901155113,0.901155113,0,0,0,0,0,0,0,0,0,,,,
Doug Flutie,Karina Smirnoff,Athlete,Maryland,United States,53,22,Eliminated Week 6,9,-1.360618261,-1.360618261,-1.360618261,0,0.417028828,-0.521286035,0.417028828,0,-0.240192231,-1.5612495,-0.240192231,0,-1.905413127,-1.905413127,-1.905413127,-1.905413127,-0.685994341,-0.685994341,-0.685994341,-0.685994341,-1.699411663,-1.699411663,-1.699411663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Von Miller,Witney Carson,Athlete,Texas,United States,27,22,Eliminated Week 7,7,1.217395286,-0.501280412,0.358057437,0,0.417028828,-0.521286035,0.417028828,0,-0.240192231,-1.5612495,-0.240192231,0,0.024119154,0.024119154,0.024119154,0.024119154,0.34299717,-0.685994341,-0.685994341,-0.685994341,-0.491934955,-0.491934955,-0.491934955,0,-1.04257207,-1.04257207,0.208514414,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Antonio Brown,Sharna Burgess,Athlete,Florida,United States,27,22,Eliminated Week 9,5,1.217395286,-0.501280412,0.358057437,0,-0.521286035,-0.521286035,0.417028828,0,-0.240192231,-1.5612495,-0.240192231,0,0.988885294,0.024119154,0.988885294,0.988885294,-0.685994341,-1.714985851,-1.714985851,-0.685994341,0.715541753,0.715541753,0.715541753,0,-1.04257207,-1.04257207,0.208514414,0,-0.573462344,-0.573462344,-0.573462344,0,-1.578410375,-1.578410375,-0.185695338,0,0,0,0,0,,,,
Paige VanZant,Mark Ballas,Athlete,Oregon,United States,22,22,2nd Place,2,0.358057437,0.358057437,0.358057437,0,1.355343691,1.355343691,1.355343691,0,1.080865038,-0.240192231,1.080865038,0,0.988885294,0.988885294,0.988885294,0.988885294,0.34299717,0.34299717,-0.685994341,0.34299717,0.715541753,1.923018461,0.715541753,0,0.208514414,0.208514414,1.459600898,0,0.901155113,-0.573462344,-0.573462344,0,1.207019698,-0.185695338,1.207019698,0,1.500124984,-1.00E-04,1.500124984,0,,,,
Geraldo Rivera,Edyta Sliwinska,Journalist,New York,United States,72,22,Eliminated Week 2,12,-1.360618261,-2.21995611,-2.21995611,0,-1.459600898,-2.397915762,-2.397915762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Nyle DiMarco,Peta Murgatroyd,Model,New York,United States,26,22,1st Place,1,1.217395286,0.358057437,1.217395286,0,0.417028828,-0.521286035,0.417028828,0,1.080865038,1.080865038,2.401922307,0,0.024119154,0.024119154,0.988885294,0.988885294,1.371988681,2.400980192,1.371988681,1.371988681,-0.491934955,-0.491934955,0.715541753,0,1.459600898,0.208514414,1.459600898,0,0.901155113,-0.573462344,0.901155113,0,-0.185695338,-0.185695338,-0.185695338,0,-1.00E-04,-1.00E-04,-1.00E-04,0,,,,
Ginger Zee,Valentin Chmerkovskiy,News Anchor,California,United States,35,22,3rd Place,3,1.217395286,0.358057437,1.217395286,0,0.417028828,0.417028828,0.417028828,0,-0.240192231,-0.240192231,-0.240192231,0,0.988885294,0.988885294,0.988885294,0.988885294,0.34299717,0.34299717,0.34299717,0.34299717,-0.491934955,-0.491934955,-0.491934955,0,0.208514414,0.208514414,1.459600898,0,0.901155113,0.901155113,0.901155113,0,-1.578410375,-0.185695338,-0.185695338,0,-1.499874997,-1.00E-04,-1.499874997,0,,,,
Wanya Morris,Lindsay Arnold,Singer/Rapper,Pennsylvania,United States,42,22,Eliminated Week 9,4,1.217395286,0.358057437,1.217395286,0,1.355343691,1.355343691,1.355343691,0,1.080865038,1.080865038,1.080865038,0,0.024119154,0.988885294,0.988885294,0.988885294,0.34299717,-0.685994341,-0.685994341,0.34299717,1.923018461,0.715541753,1.923018461,0,0.208514414,0.208514414,1.459600898,0,-2.048079801,-2.048079801,-0.573462344,0,1.207019698,1.207019698,1.207019698,0,0,0,0,0,,,,
Marla Maples,Tony Dovolani,TV Personality,Georgia,United States,52,22,Eliminated Week 4,10,0.358057437,0.358057437,0.358057437,0,0.417028828,-0.521286035,0.417028828,0,-0.240192231,-0.240192231,-0.240192231,0,-0.940646987,-0.940646987,-0.940646987,-0.940646987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Jake T. Austin,Jenna Johnson,Actor/Actress,New York,United States,21,23,Eliminated Week 2,13,-1.467276329,-0.377299627,-1.467276329,-0.377299627,-0.934538627,-0.934538627,-0.934538627,-0.934538627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maureen McCormick,Artem Chigvintsev,Actor/Actress,California,United States,60,23,Eliminated Week 7,8,-0.377299627,-1.467276329,-1.467276329,-0.377299627,0.280361588,-0.934538627,-0.934538627,0.280361588,0.278592633,0.278592633,0.278592633,0.278592633,0.083918136,0.083918136,0.083918136,0,-0.822108307,-0.822108307,-0.822108307,0,-0.432218911,-1.347506016,-0.432218911,-0.432218911,-0.207778262,-1.157621746,-1.157621746,-0.207778262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marilu Henner,Derek Hough,Actor/Actress,Illinois,United States,64,23,Eliminated Week 9,6,0.712677074,0.712677074,-0.377299627,0.712677074,0.280361588,-0.934538627,0.280361588,0.280361588,0.278592633,0.278592633,0.278592633,0.278592633,-0.839181358,-0.839181358,-0.839181358,0,0.763386285,0.763386285,0.763386285,0,-0.432218911,0.483068194,0.483068194,-0.432218911,-2.107465229,-1.157621746,-0.207778262,-1.157621746,-1.808064872,-1.104925929,-1.104925929,0,-0.919866211,-0.919866211,-0.919866211,-0.919866211,0,0,0,0,0,0,0,0
Ryan Lochte,Cheryl Burke,Athlete,New York,United States,32,23,Eliminated Week 8,7,-0.377299627,-0.377299627,-0.377299627,-0.377299627,-0.934538627,-0.934538627,-0.934538627,-0.934538627,-0.93708431,0.278592633,-0.93708431,-0.93708431,-0.839181358,-0.839181358,0.083918136,0,-0.822108307,-0.822108307,-0.822108307,0,-1.347506016,-0.432218911,-0.432218911,-1.347506016,-0.207778262,-1.157621746,-1.157621746,-0.207778262,-1.104925929,-0.401786985,-0.401786985,0,0,0,0,0,0,0,0,0,0,0,0,0
Calvin Johnson Jr.,Lindsay Arnold,Athlete,Georgia,United States,30,23,3rd Place,3,0.712677074,-0.377299627,-0.377299627,0.712677074,0.280361588,0.280361588,0.280361588,0.280361588,1.494269576,1.494269576,1.494269576,1.494269576,0.083918136,-0.839181358,0.083918136,0,-0.822108307,-0.822108307,-0.822108307,0,0.483068194,1.398355299,0.483068194,0.483068194,1.691908705,0.742065221,0.742065221,1.691908705,0.301351958,0.301351958,0.301351958,0,-0.919866211,-0.919866211,1.087114613,-0.919866211,-2.480153784,-0.862662186,-0.862662186,0,-0.427282976,0.376943422,0.376943422,0.376943422
Laurie Hernandez,Valentin Chmerkovskiy,Athlete,New Jersey,United States,16,23,1st Place,1,1.802653775,1.802653775,0.712677074,1.802653775,1.495261803,1.495261803,1.495261803,1.495261803,0.278592633,1.494269576,1.494269576,1.494269576,1.930117124,1.930117124,1.930117124,0,-0.822108307,0.763386285,-0.822108307,0,0.483068194,0.483068194,0.483068194,1.398355299,-1.157621746,-0.207778262,0.742065221,0.742065221,1.004490901,1.004490901,1.004490901,0,1.087114613,1.087114613,1.087114613,1.087114613,0.754829412,0.754829412,0.754829412,0,0.376943422,1.181411112,0.376943422,1.181411112
Amber Rose,Maksim Chmerkoskiy,Model,Pennsylvania,United States,32,23,Eliminated Week 6,9,-0.377299627,-0.377299627,-0.377299627,-0.377299627,-0.934538627,-0.934538627,-0.934538627,-0.934538627,0.278592633,-0.93708431,-0.93708431,-0.93708431,0.083918136,0.083918136,0.083918136,0,-0.822108307,-0.822108307,-0.822108307,0,-1.347506016,-1.347506016,-1.347506016,-1.347506016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rick Perry,Emma Slater,Politician,Texas,United States,66,23,Eliminated Week 3,12,-1.467276329,-1.467276329,-1.467276329,-1.467276329,-0.934538627,-2.149438842,-0.934538627,-2.149438842,-0.93708431,-2.152761253,-0.93708431,-0.93708431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
James Hinchcliffe,Sharna Burgess,Racing Driver,,Canada,29,23,2nd Place,2,1.802653775,1.802653775,0.712677074,1.802653775,0.280361588,0.280361588,0.280361588,1.495261803,0.278592633,0.278592633,1.494269576,0.278592633,1.00701763,1.00701763,1.930117124,0,2.348880878,0.763386285,2.348880878,0,1.398355299,0.483068194,0.483068194,1.398355299,1.691908705,0.742065221,0.742065221,1.691908705,1.473203321,1.473203321,1.473203321,0,-0.919866211,-0.919866211,-0.919866211,-0.919866211,-0.862662186,0.754829412,0.754829412,0,0.376943422,0.376943422,0.376943422,1.181411112
Babyface,Allison Holker,Singer/Rapper,Indiana,United States,57,23,Eliminated Week 4,11,0.712677074,-0.377299627,-0.377299627,0.712677074,1.495261803,0.280361588,0.280361588,1.495261803,0.278592633,-0.93708431,-0.93708431,-0.93708431,-1.762280852,-1.762280852,-1.762280852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vanilla Ice,Witney Carson,Singer/Rapper,Texas,United States,48,23,Eliminated Week 4,10,0.712677074,-1.467276329,-0.377299627,0.712677074,-0.934538627,0.280361588,-0.934538627,0.280361588,-0.93708431,-0.93708431,-2.152761253,-0.93708431,0.083918136,-0.839181358,0.083918136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jana Kramer,Gleb Savchenko,Singer/Rapper,Michigan,United States,32,23,Eliminated Week 11,4,0.712677074,-0.377299627,-0.377299627,1.802653775,0.280361588,1.495261803,0.280361588,0.280361588,-0.93708431,0.278592633,-0.93708431,0.278592633,0.083918136,-0.839181358,0.083918136,0,0.763386285,-0.822108307,0.763386285,0,1.398355299,1.398355299,1.398355299,1.398355299,-1.157621746,-0.207778262,0.742065221,0.742065221,0.301351958,0.301351958,0.301351958,0,1.087114613,1.087114613,1.087114613,1.087114613,-0.862662186,-0.862662186,0.754829412,0,-2.437969617,-1.231509374,-1.231509374,-1.231509374
Terra Jole,Sasha Farber,TV Personality,Texas,United States,36,23,Eliminated Week 10,5,0.712677074,-0.377299627,-0.377299627,-0.377299627,1.495261803,0.280361588,1.495261803,1.495261803,1.494269576,0.278592633,1.494269576,0.278592633,1.00701763,0.083918136,0.083918136,0,0.763386285,0.763386285,0.763386285,0,-1.347506016,-0.432218911,-0.432218911,-1.347506016,-0.207778262,-0.207778262,0.742065221,-0.207778262,-1.104925929,-1.104925929,-1.104925929,0,1.087114613,1.087114613,-0.919866211,-0.919866211,0.754829412,0.754829412,0.754829412,0,0,0,0,0
Charo,Keo Motsepe,Actor/Actress,,Spain,66,24,Eliminated Week 3,11,-0.256805093,-1.137279699,-1.137279699,-1.137279699,-0.845154255,-0.845154255,0.169030851,-0.845154255,-1.111061012,-1.111061012,-1.111061012,-1.111061012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Mr. T,Kym Herjavec,Actor/Actress,Illinois,United States,64,24,Eliminated Week 4,10,-1.137279699,-1.137279699,-1.137279699,-1.137279699,-0.845154255,-1.85933936,-0.845154255,-1.85933936,-1.111061012,-1.111061012,-1.111061012,-1.111061012,-1.304210347,-1.304210347,-1.304210347,-1.304210347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Heather Morris,Maksim Chmerkoskiy,Actor/Actress,California,United States,30,24,Eliminated Week 6,8,0.623669513,0.623669513,0.623669513,0.623669513,1.183215957,-0.845154255,1.183215957,1.183215957,1.764626314,0.806063872,0.806063872,0.806063872,-0.170114393,0.963981561,0.963981561,0.963981561,-0.479808115,-0.479808115,0.599760144,0.599760144,0.875473787,1.612714872,0.875473787,1.612714872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Nancy Kerrigan,Artem Chigvintsev,Athlete,Massachusetts,United States,47,24,Eliminated Week 7,7,0.623669513,0.623669513,0.623669513,0.623669513,0.169030851,0.169030851,0.169030851,0.169030851,0.806063872,1.764626314,0.806063872,0.806063872,-0.170114393,0.963981561,-0.170114393,-0.170114393,0.599760144,0.599760144,0.599760144,0.599760144,0.138232703,0.138232703,-0.599008381,0.138232703,-0.035737084,-0.035737084,-0.035737084,-0.035737084,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Bonner Bolton,Sharna Burgess,Athlete,Texas,United States,29,24,Eliminated Week 8,5,-0.256805093,-1.137279699,-1.137279699,-0.256805093,1.183215957,-1.85933936,1.183215957,0.169030851,-1.111061012,-1.111061012,-1.111061012,-1.111061012,-0.170114393,-0.170114393,-0.170114393,-0.170114393,-1.559376374,-0.479808115,-0.479808115,-1.559376374,-0.599008381,0.138232703,-1.336249465,-1.336249465,-1.536694633,-1.536694633,-0.536056267,-1.536694633,-1.28282801,-1.80643128,-1.28282801,-1.80643128,0,0,0,0,0,0,0,0,,,,
Simone Biles,Sasha Farber,Athlete,Ohio,United States,20,24,Eliminated Week 9,4,1.504144118,1.504144118,1.504144118,1.504144118,0.169030851,0.169030851,0.169030851,1.183215957,-0.15249857,0.806063872,1.764626314,0.806063872,0.963981561,0.963981561,0.963981561,0.963981561,0.599760144,0.599760144,1.679328403,1.679328403,0.138232703,0.138232703,0.138232703,0.875473787,1.465220464,0.464582098,0.464582098,0.464582098,0.287981798,0.287981798,0.287981798,0.287981798,1.032676457,1.032676457,1.032676457,1.032676457,0,0,0,0,,,,
David Ross,Lindsay Arnold,Athlete,Georgia,United States,40,24,2nd Place,2,0.623669513,0.623669513,0.623669513,0.623669513,0.169030851,-0.845154255,0.169030851,0.169030851,0.806063872,-0.15249857,0.806063872,0.806063872,-1.304210347,-0.170114393,-0.170114393,-0.170114393,-1.559376374,-1.559376374,-0.479808115,-1.559376374,-1.336249465,0.138232703,-1.336249465,-1.336249465,-1.03637545,-1.03637545,-1.03637545,-1.03637545,-0.759224741,-0.759224741,-0.235621471,-0.759224741,-0.911185109,-1.883115892,-0.911185109,-1.883115892,-1.510919549,-1.510919549,-0.686837806,-1.510919549,,,,
Rashad Jennings,Emma Slater,Athlete,Virginia,United States,32,24,1st Place,1,1.504144118,0.623669513,1.504144118,1.504144118,1.183215957,1.183215957,1.183215957,1.183215957,-0.15249857,-0.15249857,-0.15249857,-0.15249857,2.098077515,0.963981561,2.098077515,2.098077515,-1.559376374,-0.479808115,0.599760144,-0.479808115,0.138232703,1.612714872,0.138232703,0.138232703,0.464582098,0.464582098,1.465220464,0.464582098,0.811585068,0.287981798,0.811585068,0.811585068,0.060745674,-0.911185109,1.032676457,1.032676457,0.961572929,0.137243937,0.961572929,0.961572929,,,,
Chris Kattan,Witney Carson,Comedian,California,United States,46,24,Eliminated Week 2,12,-1.137279699,-2.017754305,-2.017754305,-2.017754305,-0.845154255,-1.85933936,-0.845154255,-1.85933936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Erika Jayne,Gleb Savchenko,Singer/Rapper,Georgia,United States,45,24,Eliminated Week 5,9,-0.256805093,-0.256805093,-0.256805093,-0.256805093,0.169030851,0.169030851,0.169030851,0.169030851,-1.111061012,-0.15249857,-0.15249857,-1.111061012,-0.170114393,-1.304210347,-1.304210347,-0.170114393,-0.479808115,-0.479808115,-0.479808115,-0.479808115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Normani,Valentin Chmerkovskiy,Singer/Rapper,Georgia,United States,20,24,3rd Place,3,0.623669513,-0.256805093,0.623669513,0.623669513,1.183215957,1.183215957,1.183215957,1.183215957,0.806063872,0.806063872,1.764626314,1.764626314,-0.170114393,-1.304210347,-0.170114393,0.963981561,1.679328403,0.599760144,1.679328403,1.679328403,0.875473787,1.612714872,-0.599008381,1.612714872,1.465220464,1.465220464,1.465220464,1.465220464,1.335188337,0.811585068,1.335188337,1.335188337,0.060745674,0.060745674,0.060745674,0.060745674,0.961572929,0.137243937,0.137243937,0.961572929,,,,
Nick Viall,Peta Murgatroyd,TV Personality,Wisconsin,United States,36,24,Eliminated Week 7,6,-0.256805093,-0.256805093,-0.256805093,-0.256805093,0.169030851,-1.85933936,0.169030851,-0.845154255,-0.15249857,-1.111061012,-0.15249857,-1.111061012,-0.170114393,-1.304210347,-0.170114393,-1.304210347,0.599760144,-0.479808115,0.599760144,-0.479808115,-1.336249465,-0.599008381,-1.336249465,-1.336249465,-1.03637545,-1.03637545,-0.035737084,-0.035737084,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Sasha Pieterse,Gleb Savchenko,Actor/Actress,,South Africa,21,25,Eliminated Week 5,10,-0.145309548,-0.145309548,-0.145309548,0,1.278724026,0.63105861,-0.016606806,0,-0.483809903,-1.711942733,-1.711942733,0,-0.309359217,-0.309359217,-0.309359217,0,-0.811906907,-0.811906907,-0.811906907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Frankie Muniz,Witney Carson,Actor/Actress,New Jersey,United States,31,25,3rd Place,3,0.988104929,-0.145309548,-0.145309548,0,1.278724026,0.63105861,1.926389442,0,-0.483809903,-0.483809903,-0.483809903,0,-0.309359217,-0.309359217,-0.309359217,0,1.507827112,0.347960103,1.507827112,0,-1.260252076,-0.420084025,-0.420084025,-0.420084025,1.577986008,1.577986008,1.577986008,0,0.408529744,-0.259973473,0.408529744,0,-0.707106781,-1.414213562,0,0,0.011206382,-1.450846104,0.011206382,0.74256162,,,,
Jordan Fisher,Lindsay Arnold,Actor/Actress,Alabama,United States,23,25,1st Place,1,2.121519407,0.988104929,0.988104929,0,1.278724026,1.278724026,1.278724026,0,1.972455758,-0.483809903,1.972455758,0,2.607456256,1.149048519,2.607456256,0,1.507827112,1.507827112,1.507827112,0,1.260252076,0.420084025,1.260252076,1.260252076,0.06311944,0.06311944,0.06311944,0,1.745536179,1.745536179,1.745536179,0,0.707106781,0.707106781,1.414213562,0,0.74256162,0.74256162,0.74256162,0.74256162,,,,
Derek Fisher,Sharna Burgess,Athlete,Arkansas,United States,43,25,Eliminated Week 4,11,-0.145309548,-0.145309548,-0.145309548,0,-0.664272221,-1.311937637,-0.664272221,0,-0.483809903,-0.483809903,-0.483809903,0,-1.767766953,-0.309359217,-0.309359217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Nikki Bella,Artem Chigvintsev,Athlete,California,United States,33,25,Eliminated Week 7,8,0.988104929,0.988104929,-0.145309548,0,-0.664272221,-0.664272221,-0.664272221,0,-0.483809903,-0.483809903,-0.483809903,0,-0.309359217,-0.309359217,-0.309359217,0,0.347960103,0.347960103,0.347960103,0,0.420084025,0.420084025,0.420084025,0.420084025,-1.451747127,-1.451747127,-1.451747127,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Terrell Owens,Cheryl Burke,Athlete,Alabama,United States,43,25,Eliminated Week 8,6,-1.278724026,-1.278724026,-1.278724026,0,-0.664272221,-1.311937637,-0.016606806,0,-0.483809903,-0.483809903,-0.483809903,0,-0.309359217,-0.309359217,-0.309359217,0,0.347960103,-0.811906907,-0.811906907,0,0.420084025,0.420084025,1.260252076,0.420084025,-1.451747127,-1.451747127,-0.694313843,0,-0.259973473,-0.259973473,-0.259973473,0,0,0,0,0,0,0,0,0,,,,
