celebrity_name,ballroom_partner,celebrity_industry,celebrity_homestate,celebrity_homecountry/region,celebrity_age_during_season,season,results,placement,week1_judge1_score_norm,week1_judge2_score_norm,week1_judge3_score_norm,week1_judge4_score_norm,week2_judge1_score_norm,week2_judge2_score_norm,week2_judge3_score_norm,week2_judge4_score_norm,week3_judge1_score_norm,week3_judge2_score_norm,week3_judge3_score_norm,week3_judge4_score_norm,week4_judge1_score_norm,week4_judge2_score_norm,week4_judge3_score_norm,week4_judge4_score_norm,week5_judge1_score_norm,week5_judge2_score_norm,week5_judge3_score_norm,week5_judge4_score_norm,week6_judge1_score_norm,week6_judge2_score_norm,week6_judge3_score_norm,week6_judge4_score_norm,week7_judge1_score_norm,week7_judge2_score_norm,week7_judge3_score_norm,week7_judge4_score_norm,week8_judge1_score_norm,week8_judge2_score_norm,week8_judge3_score_norm,week8_judge4_score_norm,week9_judge1_score_norm,week9_judge2_score_norm,week9_judge3_score_norm,week9_judge4_score_norm,week10_judge1_score_norm,week10_judge2_score_norm,week10_judge3_score_norm,week10_judge4_score_norm,week11_judge1_score_norm,week11_judge2_score_norm,week11_judge3_score_norm,week11_judge4_score_norm,avg_judge_score,std_judge_score,min_judge_score,max_judge_score,score_range,score_trend,score_improvement,avg_judge_disagreement,max_judge_disagreement,performance_consistency,n_weeks_with_scores,total_judge_scores,score_trend_r2
Leeza Gibbons,Tony Dovolani,TV Personality,South Carolina,United States,50,4,Eliminated Week 4,9,-1.100497661,-1.100497661,-1.100497661,0.0,-0.477396038,-0.477396038,-0.477396038,0.0,0.85895569,0.85895569,0.85895569,0.0,-0.668564384,-1.313251468,-1.313251468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,-0.4543234455833332,0.8501198055955995,-1.313251468,0.85895569,2.172207158,0.13427773910000002,0.0021418876666665643,0.03463511968970193,0.13854047875880773,0.9233188666139416,4,12,0.03524953322581808
Cameron Mathison,Edyta Sliwinska,Actor/Actress,,Canada,38,5,Eliminated Week 8,5,-0.142277598,-0.142277598,-0.142277598,0.0,-0.193847071,-0.193847071,-0.193847071,0.0,0.030875376,-0.895385906,0.030875376,0.0,0.387298335,0.387298335,0.387298335,0.0,-0.286012246,0.694601169,0.694601169,0.0,0.448879201,-0.598505602,-0.598505602,0.0,-0.5,-0.5,-0.5,0.0,-0.464990555,-0.464990555,-0.464990555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,-0.13416782216666667,0.4353090289852166,-0.895385906,0.694601169,1.589987075,-0.044331196396825395,-0.322712957,0.12152406490689979,0.36567164185178297,0.3390445839455339,8,24,0.10257854442979031
Jane Seymour,Tony Dovolani,Actor/Actress,,England,56,5,Eliminated Week 7,6,0.882121109,0.882121109,0.882121109,0.0,-0.193847071,-0.193847071,-0.193847071,0.0,0.957136658,0.957136658,0.957136658,0.0,-0.774596669,0.387298335,0.387298335,0.0,-0.286012246,0.694601169,0.694601169,0.0,-0.598505602,-1.645890405,-1.645890405,0.0,-2.0,-0.5,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,-0.04051734433333338,0.932305314263121,-2.0,0.957136658,2.957136658,-0.3014857173928571,-1.8821211089999998,0.2694579807406415,0.75,0.8695928884540091,7,21,0.5609295345167031
Sabrina Bryan,Mark Ballas,Actor/Actress,California,United States,23,5,Eliminated Week 6,7,1.906519817,0.882121109,1.906519817,0.0,1.633853888,0.720003408,1.633853888,0.0,0.957136658,0.957136658,0.957136658,0.0,1.549193338,1.549193338,1.549193338,0.0,0.694601169,0.694601169,1.675214585,0.0,0.448879201,-0.598505602,-0.598505602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1.028785935277778,0.7472086837799323,-0.598505602,1.906519817,2.505025419,-0.2686683473619047,-1.8144309153333333,0.21906294499682433,0.36567164185178297,0.6763972477281118,6,18,0.552201254029322
Jennie Garth,Derek Hough,Actor/Actress,Illinois,United States,35,5,Eliminated Week 9,4,-0.142277598,-0.142277598,-0.142277598,0.0,-0.193847071,-0.193847071,-0.193847071,0.0,0.957136658,0.030875376,0.957136658,0.0,-0.774596669,1.549193338,0.387298335,0.0,-0.286012246,0.694601169,-0.286012246,0.0,0.448879201,0.448879201,0.448879201,0.0,-0.5,-0.5,2.5,0.0,-0.464990555,-0.464990555,-1.336847846,0.0,-0.774596669,0.774596669,-0.774596669,0.0,0.0,0.0,0.0,0.0,,,,,0.07505401274074074,0.8091944813834708,-1.336847846,2.5,3.836847846,-0.03973596396666667,-0.11592129166666665,0.6677665838540179,3.0,0.45665860319215085,9,27,0.056786549663578816
Floyd Mayweather Jr. ,Karina Smirnoff,Athlete,Michigan,United States,30,5,Eliminated Week 4,9,-1.166676306,-1.166676306,-1.166676306,0.0,-0.193847071,-0.193847071,-0.193847071,0.0,-0.895385906,-0.895385906,-0.895385906,0.0,-1.936491673,-0.774596669,-0.774596669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,-0.8544510716666665,0.5036448084733675,-1.936491673,-0.193847071,1.742644602,-0.06871949279999998,0.004781302333333404,0.11250000002668,0.45000000010672,0.45828654596472296,4,12,0.037474377295309315
Josie Maran,Alec Mazo,Model,California,United States,29,5,Eliminated Week 1,12,-1.166676306,-2.191075014,-2.191075014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,-1.8496087780000001,0.5914368698213048,-2.191075014,-1.166676306,1.0243987079999999,0.0,0.0,0.34979757098402303,0.34979757098402303,0.0,1,3,0.0
Albert Reed,Anna Trebunskaya,Model,Florida,United States,22,5,Eliminated Week 2,11,-0.142277598,-0.142277598,-0.142277598,0.0,-0.193847071,-0.193847071,-0.193847071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,-0.1680623345,0.02824576364075361,-0.193847071,-0.142277598,0.051569473000000005,-0.051569473000000005,-0.051569473000000005,0.0,0.0,0.03646512406051657,2,6,1.0
Helio Castroneves,Julianne Hough,Racing Driver,,Brazil,32,5,1st Place,1,0.882121109,1.906519817,0.882121109,0.0,1.633853888,1.633853888,1.633853888,0.0,0.030875376,0.030875376,0.030875376,0.0,0.387298335,0.387298335,0.387298335,0.0,-0.286012246,-1.266625662,-0.286012246,0.0,0.448879201,1.496264004,0.448879201,0.0,1.0,-0.5,-0.5,0.0,1.278724026,1.278724026,1.278724026,0.0,0.774596669,0.774596669,0.774596669,0.0,0.219406368,0.614243059,1.009079751,0.0,,,,,0.6128302782333334,0.7530255920032682,-1.266625662,1.906519817,3.173145479,-0.030367636397979788,-0.6093442856666665,0.1941899449670202,0.75,0.6820605986112394,10,30,0.018171362702401384
Mel B,Maksim Chmerkoskiy,Singer/Rapper,,England,32,5,2nd Place,2,0.882121109,0.882121109,0.882121109,0.0,-0.193847071,0.720003408,0.720003408,0.0,0.957136658,0.957136658,0.957136658,0.0,-0.774596669,0.387298335,0.387298335,0.0,1.675214585,0.694601169,1.675214585,0.0,1.496264004,1.496264004,1.496264004,0.0,1.0,1.0,1.0,0.0,0.406866736,1.278724026,1.278724026,0.0,0.774596669,0.774596669,0.774596669,0.0,0.614243059,0.614243059,1.009079751,0.0,,,,,0.8607808687333335,0.5135756470006108,-0.774596669,1.675214585,2.449811254,0.02782327364040404,-0.13626581933333326,0.1354252172467842,0.45000000010672003,0.42776482226998336,10,30,0.038780888884003425
Wayne Newton,Cheryl Burke,Singer/Rapper,Virginia,United States,65,5,Eliminated Week 3,10,-1.166676306,-0.142277598,-1.166676306,0.0,-2.021548031,-2.021548031,-2.021548031,0.0,-1.821647187,-1.821647187,-1.821647187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,-1.556135096,0.6288548058241333,-2.021548031,-0.142277598,1.879270433,-0.49821855849999985,-0.9964371169999998,0.1165991903280077,0.3497975709840231,0.6408421272691142,3,9,0.6044184251197414
Marie Osmond,Jonathan Roberts,Singer/Rapper,Utah,United States,47,5,3rd Place,3,-0.142277598,-0.142277598,-0.142277598,0.0,0.720003408,0.720003408,0.720003408,0.0,0.957136658,0.030875376,0.957136658,0.0,0.387298335,0.387298335,-0.774596669,0.0,-1.266625662,-1.266625662,-1.266625662,0.0,-0.598505602,-0.598505602,-1.645890405,0.0,1.0,-0.5,-0.5,0.0,-1.336847846,-0.464990555,-1.336847846,0.0,-0.774596669,-0.774596669,-2.323790008,0.0,-0.96522217,-1.557536439,-1.557536439,0.0,,,,,-0.4685472371,0.9035457215437785,-2.323790008,1.0,3.323790008,-0.2011602315090909,-1.2178207513333335,0.3021982073046875,0.8000000005339897,0.808095316861134,10,30,0.5680290054678019
Mark Cuban,Kym Johnson,TV Personality,Pennsylvania,United States,49,5,Eliminated Week 5,8,-0.142277598,-0.142277598,-0.142277598,0.0,-1.107697551,-1.107697551,-1.107697551,0.0,-1.821647187,-0.895385906,-0.895385906,0.0,-1.936491673,-0.774596669,-1.936491673,0.0,-1.266625662,-1.266625662,-1.266625662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,-1.0539867631333333,0.592406767963968,-1.936491673,-0.142277598,1.794214075,-0.26901919153333337,-1.124348064,0.14719733073332802,0.4500000001067199,0.5355112506505602,5,15,0.6309127966763672
Cristian de la Fuente,Cheryl Burke,Actor/Actress,,Chile,34,6,3rd Place,3,0.199116993,0.199116993,0.199116993,0.0,-0.100830226,-0.826807852,-0.100830226,0.0,0.43643578,0.43643578,1.527525232,0.0,0.577350269,-0.288675135,0.577350269,0.0,-1.237436867,-0.176776695,-0.176776695,0.0,0.448879201,0.448879201,0.448879201,0.0,-1.785687331,-1.785687331,-0.961523948,0.0,1.986366576,0.18057878,1.083472678,0.0,0.784464541,-0.39223227,0.784464541,0.0,-0.633750222,-2.263393651,-0.633750222,0.0,,,,,-0.03485752143333336,0.9507502471768011,-2.263393651,1.986366576,4.2497602269999994,-0.06207492489494951,-1.3760816913333334,0.3585923417424682,0.8852459018942926,0.8397973324260232,10,30,0.05008352212777649
Steve Guttenberg,Anna Trebunskaya,Actor/Actress,New York,United States,49,6,Eliminated Week 3,10,-0.59735098,-0.59735098,-0.59735098,0.0,-0.826807852,-1.552785478,-1.552785478,0.0,-0.654653671,-0.654653671,-0.654653671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,-0.8542658623333333,0.4022070518329798,-1.552785478,-0.59735098,0.9554344980000001,-0.028651345500000036,-0.05730269100000007,0.05856039038362179,0.17568117115086537,0.3964008404909707,3,9,0.005224213416763915
Priscilla Presley,Louis van Amstel,Actor/Actress,New York,United States,62,6,Eliminated Week 5,8,0.995584967,0.995584967,0.995584967,0.0,-0.100830226,-0.100830226,-0.100830226,0.0,0.43643578,1.527525232,1.527525232,0.0,-1.154700538,-1.154700538,-0.288675135,0.0,-1.237436867,-1.237436867,-1.237436867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,-0.00897575633333334,1.0421047684072764,-1.237436867,1.527525232,2.764962099,-0.5231238845666667,-2.233021834,0.12936507939379815,0.39682539742188666,1.0766499772745157,5,15,0.5902011293134445
Marlee Matlin,Fabian Sanchez,Actor/Actress,Illinois,United States,42,6,Eliminated Week 6,7,0.199116993,0.199116993,0.995584967,0.0,0.6251474,0.6251474,0.6251474,0.0,-0.654653671,-0.654653671,-0.654653671,0.0,-0.288675135,-0.288675135,-0.288675135,0.0,-1.237436867,-1.237436867,-0.176776695,0.0,-1.645890405,-1.645890405,-1.645890405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,-0.3972248282777778,0.8457181495032635,-1.645890405,0.995584967,2.641475372,-0.4203885058952382,-2.110496722666667,0.09774229078192966,0.3750000001556898,0.8558098976370729,6,18,0.8445300378597134
Shannon Elizabeth,Derek Hough,Actor/Actress,Texas,United States,34,6,Eliminated Week 7,6,0.199116993,0.199116993,0.199116993,0.0,0.6251474,0.6251474,0.6251474,0.0,0.43643578,0.43643578,0.43643578,0.0,0.577350269,1.443375673,0.577350269,0.0,-0.176776695,-0.176776695,-1.237436867,0.0,-0.598505602,-0.598505602,-0.598505602,0.0,-0.137360564,-0.137360564,-0.137360564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.12293276071428567,0.592470168828134,-1.237436867,1.443375673,2.68081254,-0.1579823050238095,-0.336477557,0.08928571432573489,0.3750000001556898,0.566196766860763,7,21,0.3633196631760334
Marissa Jaret Winokur,Tony Dovolani,Actor/Actress,New York,United States,35,6,Eliminated Week 9,4,-0.59735098,-0.59735098,-0.59735098,0.0,-0.100830226,-0.100830226,-0.100830226,0.0,-1.745743122,-0.654653671,-1.745743122,0.0,-0.288675135,-0.288675135,-0.288675135,0.0,-0.176776695,-0.176776695,-0.176776695,0.0,0.448879201,-0.598505602,0.448879201,0.0,0.68680282,-0.137360564,-0.137360564,0.0,-0.722315119,-1.625209017,-0.722315119,0.0,-1.568929081,-0.39223227,-1.568929081,0.0,0.0,0.0,0.0,0.0,,,,,-0.5009494154814814,0.6570686485880363,-1.745743122,0.68680282,2.432545942,-0.027624857111111113,-0.5793458306666667,0.1913544138973469,0.4615384616725232,0.569387096751768,9,27,0.01765412112039632
Jason Taylor,Edyta Sliwinska,Athlete,Pennsylvania,United States,33,6,2nd Place,2,0.199116993,0.995584967,0.199116993,0.0,1.351125026,1.351125026,1.351125026,0.0,0.43643578,-0.654653671,0.43643578,0.0,1.443375673,0.577350269,1.443375673,0.0,0.883883476,0.883883476,0.883883476,0.0,-0.598505602,-0.598505602,-0.598505602,0.0,1.510966203,-0.137360564,1.510966203,0.0,0.18057878,-1.625209017,0.18057878,0.0,-0.39223227,0.784464541,-0.39223227,0.0,0.181071492,0.181071492,0.181071492,0.0,,,,,0.4049794006333333,0.8023159857870982,-1.625209017,1.510966203,3.13617522,-0.10025488710101012,-0.28353482566666666,0.33124345025616214,1.0869565225980378,0.6678530633835926,10,30,0.2065668842363702
Kristi Yamaguchi,Mark Ballas,Athlete,California,United States,36,6,1st Place,1,1.792052941,1.792052941,1.792052941,0.0,1.351125026,1.351125026,1.351125026,0.0,1.527525232,1.527525232,1.527525232,0.0,1.443375673,0.577350269,1.443375673,0.0,0.883883476,1.944543648,1.944543648,0.0,1.496264004,1.496264004,1.496264004,0.0,1.510966203,-0.961523948,1.510966203,0.0,-0.722315119,1.083472678,1.083472678,0.0,0.784464541,-0.39223227,1.961161351,0.0,0.995893206,0.995893206,0.995893206,0.0,,,,,1.1861361976999996,0.7290640898132444,-0.961523948,1.961161351,2.9226852990000003,-0.10824478497575757,-0.7961597349999999,0.5134307755649722,2.037735848930667,0.4365641717413534,10,30,0.5635458053495509
Monica Seles,Jonathan Roberts,Athlete,,Yugoslavia,34,6,Eliminated Week 2,11,-1.393818954,-1.393818954,-1.393818954,0.0,-1.552785478,-1.552785478,-1.552785478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,-1.4733022160000002,0.08706955108298636,-1.552785478,-1.393818954,0.158966524,-0.15896652399999978,-0.15896652399999978,3.697785493223493e-32,7.395570986446986e-32,0.1124063071020539,2,6,1.0
Penn Jillette,Kym Johnson,Magician,Massachusetts,United States,53,6,Eliminated Week 2,12,-1.393818954,-0.59735098,-1.393818954,0.0,-0.826807852,-0.826807852,-1.552785478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,-1.0985650116666668,0.3948633754002932,-1.552785478,-0.59735098,0.9554344980000001,0.05952923533333365,0.05952923533333365,0.19356745784337684,0.2114537445358883,0.04209352598305005,2,6,1.0
Adam Carolla,Julianne Hough,Radio Personality,California,United States,43,6,Eliminated Week 4,9,-1.393818954,-1.393818954,-1.393818954,0.0,-0.826807852,-0.100830226,-0.826807852,0.0,-0.654653671,-0.654653671,-0.654653671,0.0,-2.020725942,-1.154700538,-2.020725942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,-1.0913346855833335,0.5799028559318439,-2.020725942,-0.100830226,1.9198957159999999,-0.10845339209999985,-0.33823185333333283,0.10642029281882989,0.25000000012445434,0.5625140198693676,4,12,0.06195385392385123
Mario,Karina Smirnoff,Singer/Rapper,Maryland,United States,21,6,Eliminated Week 8,5,0.995584967,0.995584967,0.995584967,0.0,1.351125026,0.6251474,1.351125026,0.0,-0.654653671,-1.745743122,0.43643578,0.0,-0.288675135,-1.154700538,0.577350269,0.0,0.883883476,0.883883476,0.883883476,0.0,0.448879201,0.448879201,1.496264004,0.0,-0.137360564,-0.137360564,-0.137360564,0.0,0.18057878,-0.722315119,0.18057878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.323191646625,0.8223602050110628,-1.745743122,1.496264004,3.242007126,-0.10135379702777779,-1.11597082,0.3441960166929926,1.190476190083481,0.6916928436464642,8,24,0.1288263589008623
Ted McGinley,Inna Brayer,Actor/Actress,California,United States,50,7,Eliminated Week 1,12,-0.428753761,-0.428753761,0.03572948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,-0.273926014,0.2681695242254198,-0.428753761,0.03572948,0.464483241,0.0,0.0,0.07191489372328802,0.07191489372328802,0.0,1,3,0.0
Cloris Leachman,Corky Ballas,Actor/Actress,Iowa,United States,82,7,Eliminated Week 6,7,-0.428753761,-1.357720242,-1.357720242,0.0,-1.648485466,-1.648485466,-1.648485466,0.0,-1.215895443,-2.103170496,-2.103170496,0.0,0.524637303,-0.564994019,-0.564994019,0.0,-1.030114252,-1.030114252,-1.030114252,0.0,-1.974384936,-1.974384936,-1.974384936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,-1.2850408542777778,0.703601653222294,-2.103170496,0.524637303,2.627807799,-0.03345310656190479,-0.9263201876666667,0.15764067557673023,0.3957654726278226,0.6595074809871734,6,18,0.009005368725863713
Susan Lucci,Tony Dovolani,Actor/Actress,New York,United States,61,7,Eliminated Week 7,6,-0.428753761,-0.428753761,0.03572948,0.0,0.294372405,0.294372405,0.294372405,0.0,-0.32862039,-0.32862039,-0.32862039,0.0,0.524637303,0.524637303,0.524637303,0.0,-1.030114252,-1.030114252,-0.114457139,0.0,0.287183263,0.287183263,-0.466672803,0.0,-0.156173762,-0.156173762,-0.156173762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,-0.08981539495238094,0.45828372505639164,-1.030114252,0.524637303,1.554751555,-0.019998823678571424,0.117752252,0.07726055228582643,0.2794759828624982,0.41625524494724775,7,21,0.010771997555912311
Cody Linley,Julianne Hough,Actor/Actress,Texas,United States,18,7,Eliminated Week 9,4,0.500212721,0.03572948,0.500212721,0.0,0.294372405,0.294372405,0.294372405,0.0,-0.32862039,-0.32862039,-0.32862039,0.0,-0.564994019,0.524637303,0.524637303,0.0,1.716857086,0.801199973,0.801199973,0.0,0.287183263,0.287183263,-0.466672803,0.0,-0.156173762,-1.093216333,-1.093216333,0.0,-0.790569415,-0.790569415,-0.790569415,0.0,-0.507092553,-1.183215957,-1.183215957,0.0,0.0,0.0,0.0,0.0,,,,,-0.10159988262962963,0.7242393867793937,-1.183215957,1.716857086,2.900073043,-0.15829595175555558,-1.3032264630000001,0.1535170241921726,0.3957654726278226,0.6731234250358639,9,27,0.4147739487007055
Misty May-Treanor,Maksim Chmerkoskiy,Athlete,California,United States,31,7,Withdrew,10,0.03572948,0.964695961,0.500212721,0.0,0.294372405,0.294372405,0.294372405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.3972925628333333,0.3146568654078252,0.03572948,0.964695961,0.928966481,-0.20584031566666666,-0.20584031566666666,0.10787234035269042,0.21574468070538083,0.14555108304947953,2,6,1.0
Maurice Greene,Cheryl Burke,Athlete,Kansas,United States,34,7,Eliminated Week 8,5,0.03572948,0.03572948,0.03572948,0.0,0.294372405,-0.677056531,-0.677056531,0.0,0.558654663,0.558654663,0.558654663,0.0,-1.65462534,-0.564994019,-0.564994019,0.0,0.801199973,0.801199973,0.801199973,0.0,-0.466672803,-0.466672803,-0.466672803,0.0,-0.156173762,0.780868809,-0.156173762,0.0,-0.790569415,-0.790569415,-0.790569415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,-0.12336696066666668,0.6615918915094685,-1.65462534,0.801199973,2.455825313,-0.054566273738095236,-0.8262988949999999,0.12537580721952446,0.39576547190140166,0.6195687899638389,8,24,0.0465394000057663
Warren Sapp,Kym Johnson,Athlete,Florida,United States,35,7,2nd Place,2,0.500212721,0.500212721,0.964695961,0.0,1.26580134,1.26580134,1.26580134,0.0,1.445929716,0.558654663,0.558654663,0.0,0.524637303,-0.564994019,-0.564994019,0.0,-0.114457139,-0.114457139,0.801199973,0.0,0.287183263,1.04103933,0.287183263,0.0,-1.093216333,-1.093216333,-1.093216333,0.0,1.58113883,0.0,0.790569415,0.0,0.169030851,-0.507092553,-0.507092553,0.0,-1.016001016,0.127000127,-1.016001016,0.0,,,,,0.2155175298965518,0.8402831563371242,-1.093216333,1.58113883,2.674355163,-0.14007510242525253,-1.2900411026666667,0.20993731681818079,0.4354838709664354,0.7886707894647923,10,29,0.2891624027470024
Jeffrey Ross,Edyta Sliwinska,Comedian,New Jersey,United States,43,7,Eliminated Week 1,13,-2.286686723,-2.286686723,-2.286686723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,-2.286686723,0.0,-2.286686723,-2.286686723,0.0,0.0,0.0,0.0,0.0,0.0,1,3,0.0
Toni Braxton,Alec Mazo,Singer/Rapper,Maryland,United States,40,7,Eliminated Week 5,8,0.964695961,0.500212721,1.429179202,0.0,0.294372405,1.26580134,1.26580134,0.0,0.558654663,-0.32862039,-0.32862039,0.0,-0.564994019,-0.564994019,0.524637303,0.0,-1.030114252,-1.030114252,-0.114457139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.1894293649333333,0.826068264454561,-1.030114252,1.429179202,2.459293454,-0.4522957624666668,-1.6895911756666666,0.29359264026789944,0.3957654726278226,0.742603330793466,5,15,0.9274089030603512
Lance Bass,Lacey Schwimmer,Singer/Rapper,Mississippi,United States,29,7,3rd Place,3,0.964695961,-0.428753761,1.429179202,0.0,0.294372405,-0.677056531,0.294372405,0.0,0.558654663,-0.32862039,-0.32862039,0.0,1.614268625,0.524637303,1.614268625,0.0,-1.030114252,-1.030114252,-1.030114252,0.0,1.04103933,1.04103933,1.04103933,0.0,0.780868809,-1.093216333,0.780868809,0.0,0.0,-1.58113883,0.790569415,0.0,2.197401062,0.845154255,1.521277659,0.0,-1.016001016,-1.016001016,0.127000127,0.0,,,,,0.2724467686896552,1.027537145960449,-1.58113883,2.197401062,3.778539892,-0.02291502216060606,-1.2900411023333334,0.6783494589653923,2.8124999997004894,0.8441481874561771,10,29,0.006754833019648403
Kim Kardashian,Mark Ballas,TV Personality,California,United States,27,7,Eliminated Week 2,11,-0.428753761,0.03572948,-0.428753761,0.0,-0.677056531,-0.677056531,-1.648485466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,-0.6373960949999999,0.5595728555442288,-1.648485466,0.03572948,1.684214946,-0.726940162,-0.726940162,0.19323647615418302,0.314558058585078,0.5140243180670474,2,6,1.0
Rocco DiSpirito,Karina Smirnoff,TV Personality,New York,United States,41,7,Eliminated Week 4,9,-0.428753761,-0.893237001,-0.428753761,0.0,-1.648485466,-0.677056531,-1.648485466,0.0,-0.32862039,-0.32862039,-1.215895443,0.0,-1.65462534,-1.65462534,-1.65462534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,-1.0468153524166663,0.5890529407368661,-1.65462534,-0.32862039,1.32600495,-0.25128344169999994,-1.0710438323333333,0.16222298963935705,0.314558058585078,0.529048739592886,4,12,0.37599764514823175
Brooke Burke,Derek Hough,TV Personality,Connecticut,United States,37,7,1st Place,1,1.429179202,1.429179202,1.893662443,0.0,1.26580134,1.26580134,1.26580134,0.0,1.445929716,2.333204769,1.445929716,0.0,1.614268625,0.524637303,1.614268625,0.0,1.716857086,0.801199973,1.716857086,0.0,0.287183263,1.794895397,0.287183263,0.0,1.717911381,1.717911381,1.717911381,0.0,1.58113883,0.0,1.58113883,0.0,-0.507092553,0.169030851,-0.507092553,0.0,1.27000127,1.27000127,1.27000127,0.0,,,,,1.221127622310345,0.6945084944874249,-0.507092553,2.333204769,2.840297322,-0.0829258045757576,-0.31400567899999987,0.19196882679214533,0.757731959670278,0.6022023972071744,10,29,0.173822449988212
